"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"2021","the north face men's base camp iii flip-flop","love the comfort","joseph p","easy to slip on and off",2022-04-27,4,"verified purchase"
"2022","the north face men's base camp iii flip-flop",NA,"jose ivan sanchez alvarez","sper cmodas",2023-02-17,5,"verified purchase"
"2023","the north face men's base camp iii flip-flop","good fit","sonya r","lovely colour good fit",2021-07-18,5,"verified purchase"
"2024","the north face men's base camp iii flip-flop",NA,"amazon ",NA,2021-07-31,5,"verified purchase"
"2025","the north face men's base camp iii flip-flop","comfy","cat v","these are comfy and true to size",2023-01-24,5,"verified purchase"
"2026","the north face men's base camp iii flip-flop","flip flap foot slap whatcha know","clutch steed","deez tings are squishy on me feets nothing like kicking off your hiking boots and slipping into these lighter than air slides for the price there is nothing better dont wait any longer and just get them already tina said she hates tuna but i think tuna is ok atleast once and a while do not try to eat these shoes i love them but not that much",2021-11-22,5,"verified purchase"
"2027","the north face men's base camp iii flip-flop","muy cmodas","cesar terriquez","cmodas",2023-02-13,5,"verified purchase"
"2028","the north face men's base camp iii flip-flop","comfy","jessica tart","husband loves them these are his second pair",2021-11-23,5,"verified purchase"
"2029","the north face men's base camp iii flip-flop","ottimo materiale","manuel","ottimo il materiale utilizzate prodotto molto resistente peccato che la misura che porti abitualmente per tutte le altre calzature  risultata pi piccola per questo tipo di prodotto",2023-09-16,5,"verified purchase"
"2030","the north face men's base camp iii flip-flop","artculo original y excelente calidad","mobydick","muy cmodas y muy buen grip",2024-02-17,2,"verified purchase"
"2031","the north face men's base camp iii flip-flop","flimsy","jacky","i love the colors on this slide but it is so flimsy  it is constantly flipping under at the toe when im walking making me trip  even brand new  disappointing",2023-09-26,4,"verified purchase"
"2032","the north face men's base camp iii flip-flop","not for wide feet","kindle customer","if you wear wide sizes youll want to go a half size up they dont really stretch out",2023-05-16,3,"verified purchase"
"2033","the north face men's base camp iii flip-flop","no box with the slides","olivia","they are nice but did not come in a nice box like the other reviews which was disappointing because they were a gift packaging should be consistent  i was excited for my boyfriend to open them thinking they would be a nice north face box",2023-09-15,3,"verified purchase"
"2034","the north face men's base camp iii flip-flop","comfort","raphael","comfort",2023-03-08,2,"verified purchase"
"2035","the north face men's base camp iii flip-flop","look great feel horrible","krissi","these look great but very uncomfortable to walk around in perfect if youre wearing them to walk to the pool in your backyard or to slip on to take out the trash but anything more than that and they are awkward and uncomfortable they constantly fall off and dig into the bridge of your foot we bought  pairs and the whole family hates them",2022-03-04,5,"verified purchase"
"2036","the north face men's base camp iii flip-flop","great slides","daniel","fit perfect for me initial quality is also great no complaints could immediately tell products authenticity thru packaging tags and overall qualitylongevity is obviously yet to be seen but overall im very satisfied with this purchase",2022-01-31,3,"verified purchase"
"2037","the north face men's base camp iii flip-flop","ordered a uk  and received a uk ","ajclarry","the product came as expected but i received the wrong size",2023-06-14,5,"verified purchase"
"2038","the north face men's base camp iii flip-flop","decent but narrow","ben kurakazusampson","very narrow compared to other brands and semi hard foam for the sole i think most athletic brands ive traied are equally or more comfortable",2022-09-18,2,"verified purchase"
"2039","the north face men's base camp iii flip-flop","go up a size they will fit perfect","amazon customer","my husband love these slidesit matches his northface shirti cant wait for him to wear them for are family vacation coming up less then weekshe does wear a size  in men shoesso after reading the reviews i decided well let me go up a size and they fit perfectgo up a sizeyou will love them",2021-03-24,3,"verified purchase"
"2040","the north face men's base camp iii flip-flop","exact same shoe size fit perfectly for me","jose maria gomez arredondo","these are the most supreme sandals ive ever worn they just feel down right premium they are super comfortable and have a very ergonomic shape i am a us  on shoes ordered  for these babies right here and they fit exactly like i like them to",2021-05-17,5,"verified purchase"
"2041","the north face men's base camp iii flip-flop","all plastic","gennaro della corte","i wont be purchasing these again",2023-08-02,4,"verified purchase"
"2042","the north face men's base camp iii flip-flop","sizing runs way big","brooks b","the slides themselves are great the sizing is wayyyyy off i wear anywhere from a  mens the s were like  or  and the s were  sizing order appropriately  my s are perfect tho and the slide is awesome took  orders toget it righr",2021-07-29,2,"verified purchase"
"2043","the north face men's base camp iii flip-flop","feels really comfortable","spencer l","love how they feel can wear all day long",2022-06-04,3,"verified purchase"
"2044","the north face men's base camp iii flip-flop","great","pilen chhen","love the slides",2022-06-10,5,"verified purchase"
"2045","the north face men's base camp iii flip-flop","las amo","mariolucatero","las amo",2022-06-08,5,"verified purchase"
"2046","the north face men's base camp iii flip-flop","all around delightful","wardrobes  waffle cones","theyre comfortable wellmade hold up and stylish love these and use them all the time",2021-09-04,5,"verified purchase"
"2047","the north face men's base camp iii flip-flop","very nice","matthew dillon","exactly like the photo in description and they are comfortable as well",2021-10-10,5,"verified purchase"
"2048","the north face men's base camp iii flip-flop","excelentes las recomiendo","pino membrilla","soy talla  mxico y las ped talla  y me quedaron perfectas pide tu talla amplias y cmodas",2022-06-10,5,"verified purchase"
"2049","the north face men's base camp iii flip-flop","this is a well made product","bill fish","these shoes are well made they did mot fit my feet well the band or strap that holds your foot in was to tight",2021-06-12,5,"verified purchase"
"2050","the north face men's base camp iii flip-flop","good quality for price","ricardo","good fit",2022-02-08,3,"verified purchase"
"2051","the north face unisex vault rucksack","mochila north face","juan david","muy buen tejido la mochila que no le puede faltar a un amante de la naturalezamontaa",2021-12-02,4,"verified purchase"
"2052","the north face unisex vault rucksack","soddisfatto","alcar","di buona qualit e prezzo onesto",2021-09-19,4,"verified purchase"
"2053","the north face unisex vault rucksack","good backpack but pay attention to measurements","nate foster","its a good backpack but i ended up returning it because it was too small for me i am a  man going to university so i need a large backpack the quality seemed pretty good other products from tnf have been great in the pastjust be sure to watch the measurements and compare to other backpacks",2022-10-17,5,"verified purchase"
"2054","the north face unisex vault rucksack","super bequem","amazon kunde","super verarbeitung und qualittbin bis jetzt sehr zufrieden",2022-08-04,4,"verified purchase"
"2055","the north face unisex vault rucksack","great bag","cole nielsen","great bag for work holds everything needed and has stood the test of time",2023-12-27,4,"verified purchase"
"2056","the north face unisex vault rucksack","heavy backpack but decent for school","stormy","im a bit biased when it comes to north face products because ive been using their brand for many years so last year i decided to get the north face vault backpack for my son in middle school he liked that it was black and that it had sturdy straps im going to point out the pros and conspros very sturdy and can put  chromebook has its own pocket for laptopschromebooks  books and about  foldersnotebooks yes thats a lot for a middle school but we tested the backpack out putting in as much stuff as possible when we first got it there are  front pockets one is larger than the other my son put his penspencils etc in the smaller pocket the bigger pocket had his earbud case calculator and other small items for his classes there are  side pockets for water bottles the zippers are easy to grasp all around with  separate zipper pulls the straps are thick and there is a strap you can tie around your waist area for more security and supportcons the meshstyle water bottle holders arent very well sewn one of them broke after a month granted you are going to constantly take out and put back your water bottles so i thought the holders should have held up for at least one school year right the backpack itself is pretty heavy with nothing in it so be prepared to carry a very heavy backpack if your childs school doesnt have lockers for them to put their stuff in and they have to carry their books and laptops all dayoverall this backpack held up well enough for about one year and a half i did notice some of the seams on the front pockets become looser but that could just be a user issue the ripped water bottle holders on the side being ripped so easily could have been made with higher quality material or stitchingi think its a nice looking backpack  its not flashy and it has a small north face logo",2022-08-17,5,"verified purchase"
"2057","the north face unisex vault rucksack","ottimo zaino","gasparotto alex","molto ben costruito ottimo per trasportare peso manca qualche cm in profondit nel senso che se si devono trasportare scatole rigide ci manca qualche cm",2023-12-28,4,"verified purchase"
"2058","the north face unisex vault rucksack","excellent product","amazon customer","perfect backpack for my  year old son to carry his stuff in",2024-02-18,4,"verified purchase"
"2059","the north face unisex vault rucksack","perfect size for day pack","melanie m","what a great bag took it on a tour to eastern canada perfect to fit water snacks rain coat love all the compartments for change etc",2023-07-04,5,"verified purchase"
"2060","the north face unisex vault rucksack","most comfortable backpack ive owned","kirstyn","i bought this backpack for college just cause i needed a refresh after high school and im so glad i bought this it is so comfortable and fits a laptop nicely it also fits everything you need in two simple pockets while also being able to fit bottles on the sides without them falling out",2023-09-13,5,"verified purchase"
"2061","the north face unisex vault rucksack","north face nyc","eric ramondino","best bookbags on the planet",2024-02-21,4,"verified purchase"
"2062","the north face unisex vault rucksack","nice","me","very sturdy with chest strap not fighting to keep on shoulders",2024-01-24,5,"verified purchase"
"2063","the north face unisex vault rucksack","its alright","kulasingham","the bag is decent the shoulder straps feel a bit weird and it doesnt have enough pockets but overall the bag is pretty good",2023-12-25,5,"verified purchase"
"2064","the north face unisex vault rucksack","mejor de lo que esperaba","ricardo ibaez","muy espacioso en sus  compartimientos totalmente recomendado",2023-12-31,4,"verified purchase"
"2065","the north face unisex vault rucksack","good quality","ashlee c","teen was pleased",2024-01-03,5,"verified purchase"
"2066","the north face unisex vault rucksack","perfect book bag","amazon customer","i looked at several book bags before buying this one it was worth every penny i love this bag and iam sure my granddaughter will to perfect very very well made",2023-12-14,5,"verified purchase"
"2067","the north face unisex vault rucksack","excellent","roger p","excellent",2024-01-06,5,"verified purchase"
"2068","the north face unisex vault rucksack","durable","bill w","bought for my son going into high school he is always rough on his bags so far so good wish it was a little bigger he carries his tennis shoes for pe everyday but that leaves little room for bookschromebook",2023-11-19,5,"verified purchase"
"2069","the north face unisex vault rucksack","great everyday bag","christopher d","this bag is perfect for carrying my essential everyday items",2023-12-08,5,"verified purchase"
"2070","the north face unisex vault rucksack","perfect bag","james woo","shipped very quick and perfect bag for going around to places ",2023-12-06,5,"verified purchase"
"2071","the north face unisex vault rucksack","very sturdy backpack for school","abbey","this is great for college classes im able to pack all of my things plus a laptop",2023-11-26,4,"verified purchase"
"2072","the north face unisex vault rucksack","too small for middle schooler","julie brown","this is a very good quality but my th grader has a hard time fitting large binder laptop pe clothes and a smaller binder go for a bigger one",2023-08-30,5,"verified purchase"
"2073","the north face unisex vault rucksack","backpack","stacy harrington","super nice backpack with perfect size and quality  my daughter uses it for school  great quality material and zippers are sturdy",2023-10-31,4,"verified purchase"
"2074","the north face unisex vault rucksack","backpack","teenia small","nice good size",2023-09-24,5,"verified purchase"
"2075","the north face unisex vault rucksack","north face backpack","j","this was just ok it was durable but not roomy if you need something small this will do",2024-01-14,4,"verified purchase"
"2076","the north face unisex vault rucksack","good but cant fit laptop","april keeton cope","bought this for my daughter for school its it but cant fit her chromebook kinda small thought it would be bigger really good for the price tho",2023-08-19,3,"verified purchase"
"2077","the north face unisex vault rucksack","good overall","amanda graham gosdin","was not as roomy as i expected but works",2023-09-04,4,"verified purchase"
"2078","the north face unisex vault rucksack","good bag but not as good as tnf use to be","amazon customer","the comfort of of the bag is eh but it still holds together well i use it for my everyday bag not a ton of space but i dont need too much space it holds my two laptops and my files which is what i need it for",2023-11-23,4,"verified purchase"
"2079","the north face unisex vault rucksack","nice book bag","james poss","got this for my son for school he is in th grade and it holds all his stuff and laptop with no problem and is durable and is a really good value",2023-09-25,3,"verified purchase"
"2080","the north face unisex vault rucksack","love it","kylie dehook","got it as a gift for my bf he loves it and its really spacious if youre a kind of person that loves simple this is the bag",2023-10-01,5,"verified purchase"
"2081","the north face unisex vault rucksack","sleek styling premium quality","joseph","i bought this to replace a much older version that had worn out and i was pleasantly surprised by the quality construction of this backpack the straps are very sturdy and wellpadded zippers are smooth compartments are roomy cant ask for better",2023-08-22,4,"verified purchase"
"2082","the north face unisex vault rucksack","good size and performance","drea","backpack can hold alot of things and feel like theres not that many things in it the buckle helps to hold the backpack in place pockets are big and good fit",2023-09-11,5,"verified purchase"
"2083","the north face unisex vault rucksack","north face quality","dan","this was a gift she loved it very sturdy glad there was a place to put her ipad out is being used as a school bag im sure it will be put to the test looks feels like northface quality i would recommend this product",2023-08-16,5,"verified purchase"
"2084","the north face unisex vault rucksack","do not like the accessory pocket  second zippered compartment bag does not stand up","d weber","this backpack is very sturdy but not particularly functional  the main compartment is very good although the laptop padded sleeve is very tight ie best for a  inch laptop tight for a  and impossible for a   i have two main complaints both of which require the return of this product  first the second compartment is not full length and runs only halfway down the pack  as such all your accessories pens cords keys clif bar etc are in the second compartment and this runs only halfway down  when you open the zipper to get at stuff because it is all topweight because it does not go all the way down the second compartment flops down as soon as the zipper is opened  it is annoying as hell and makes getting stuff out difficult  competitor bags including the bag this replaced the under armour hustle have the compartment go all the way down  this prevents the flop when you open the zipper  second major complaint but similar is that the bag will not stand on its own  so when you bring it to your desk or next to your desk it will not stand up  it always wants to fall over  competitor bags do not do this  because i am using this bag as my mobile professional office these two items alone make it impossible to use the bag  this is disappointing because other features are better than competitors  some items that are better  material construction is better fabric is more durable and most importantly the straps are more comfortable  but in the end the functionality is impaired by the second pocket and the failure to be selfstanding  i am returning the item",2022-10-30,5,"verified purchase"
"2085","the north face unisex vault rucksack","love it","gabby","compact and great support my son loves it",2023-10-15,3,"verified purchase"
"2086","the north face unisex vault rucksack","wow","jose i mancia","great",2023-10-28,5,"verified purchase"
"2087","the north face unisex vault rucksack","its an amazing backpack","emmanuel","very durable backpack i would honesty recommend all the northface backpacks since they are really good",2023-10-03,5,"verified purchase"
"2088","the north face unisex vault rucksack","good quality","michael","been working well for everyday use and traveling light in enough for all day use and durable dropped some liquid in in and it cleaned up very easily",2023-09-04,5,"verified purchase"
"2089","the north face unisex vault rucksack","great product at great price","sarahbethosu","perfect size for my fourth grader and he loves it large enough water bottle holders to accommodate every bottle we own",2023-09-14,5,"verified purchase"
"2090","the north face unisex vault rucksack","de lo mejor","edgar mendez","cmoda amplia capacidad buenos bolsillos y fcil de asegurar a tu cuerpo para actividades al aire libre   recomendada",2023-09-15,5,"verified purchase"
"2091","the north face unisex vault rucksack","perfect for my teen","jessica","this bag is so durable and exactly what my daughter wanted shes in high school so she carries a ton in her backpack lasted her all year with no issues ",2023-08-25,4,"verified purchase"
"2092","the north face unisex vault rucksack","great bag","soosh","durable the top pocket is a bit flimsy if you have something heavy in the top the zipper comes open pretty easily be careful other than that well made star",2023-08-27,5,"verified purchase"
"2093","the north face unisex vault rucksack","comfort","kerri stebbins","this is the best backpack the straps are padded and the the back is also padded leaving a very comfortable walk home",2023-08-25,5,"verified purchase"
"2094","the north face unisex vault rucksack","good bag","mia","my husband says the bookbag is good quality he just wish that it had more pockets for the name of the brand is north face",2023-05-03,5,"verified purchase"
"2095","the north face unisex vault rucksack","back pack","nana","it looks really nice and it is sturdy",2023-09-10,4,"verified purchase"
"2096","the north face unisex vault rucksack","perfect size","army chick","perfect size for my high school son and all the stuff he needs for class",2023-08-23,5,"verified purchase"
"2097","the north face unisex vault rucksack","great item","jen s","product is as described and the north face brand was a good price for the backpack",2023-08-27,5,"verified purchase"
"2098","the north face unisex vault rucksack","great backpack","andrew g","bought this to have a small good quality backpack checks all the boxes great bag",2023-08-29,5,"verified purchase"
"2099","the north face unisex vault rucksack","good for high school","m do","durable lots of pockets  my th grader likes it",2023-08-28,5,"verified purchase"
"2100","the north face unisex vault rucksack","my daughter loved it","maricella leal","she loved the size and spacious the backpack is",2023-08-21,5,"verified purchase"
"2101","the north face unisex's jester shoulder bag, one size, tnf black","great looking crossbody bag","jake","this bag looks awesome and appears durable my only issue was that i wish the strap was a little bit longer its otherwise perfect",2023-08-21,4,"verified purchase"
"2102","the north face unisex's jester shoulder bag, one size, tnf black","keeps everything together","joyce renee lomax","worked out great for my recent trip and will be using it on my trips next year",2023-11-15,4,"verified purchase"
"2103","the north face unisex's jester shoulder bag, one size, tnf black","happy with the purchase","ashley","sorry i dont have photos but this true to what you see in the photos i have a iphone  max pro for size reference and this fits perfect in the bag in the zipper porch on the back side or front or inside i can carry sunglasses iphone small wristlet wallet small little lip balm jar i could fit more items but these are my essentials all i can say is i love this bag and have been using it daily for months now",2023-08-13,5,"verified purchase"
"2104","the north face unisex's jester shoulder bag, one size, tnf black","nice pouch","rick tinder","not bad for the money  could be an inch or  larger all the way around",2023-08-19,5,"verified purchase"
"2105","the north face unisex's jester shoulder bag, one size, tnf black","perfecto para llevar cosas sencillas","luis bond","lo uso para llevar mi cartera llaves el estuche de mis lentes y listo es bastante ligero y discreto",2023-10-27,4,"verified purchase"
"2106","the north face unisex's jester shoulder bag, one size, tnf black","nice but","mycents","i wanted a small rugged bag that could carry a water bottle phone snack and small first aid kit for hikes i didnt want something worn across the back since the lashing appeared to hold a water bottle and a few reviews mentioned using the lashing for that purpose i thought this would be the perfect hiking companion yes a water bottle is taller but yes a water bottle does fit in the front lashing the problem is that makes the slip pocket behind the lashing inaccessible more problematic though is that it limits how much stuff can fit in the main compartment of the bag one would pretty much need to remove the water bottle from the front lashing in order to get into the main part of the bag the bag itself is well made just not suited for my needs",2023-08-21,5,"verified purchase"
"2107","the north face unisex's jester shoulder bag, one size, tnf black","i love this bag","sean","i got the bag to carry all my stuff in and i just have it  now this bag is always with me when im out and i love it",2023-10-01,3,"verified purchase"
"2108","the north face unisex's jester shoulder bag, one size, tnf black","good quality","shundra gilbert","like every thing bout it",2023-11-01,5,"verified purchase"
"2109","the north face unisex's jester shoulder bag, one size, tnf black","north face bag","soranlly","love this bag makes it easy to carry my walking needs",2023-10-19,5,"verified purchase"
"2110","the north face unisex's jester shoulder bag, one size, tnf black","man bag","soranlly","he loves ituses it a lotdoes what he wants perfect for the motor cycle rides",2023-10-12,5,"verified purchase"
"2111","the north face unisex's jester shoulder bag, one size, tnf black","nice quality","r mcmellion","very nice quality just the right size to hold the items i need",2023-10-12,4,"verified purchase"
"2112","the north face unisex's jester shoulder bag, one size, tnf black","great lightweight bag","aimee b","great bag to carry when you dont want to carry a big purse i have a soft top bronco and use this when i have my top off so i dont have to worry about trying to lock up a huge purse great for concerts too",2023-08-01,5,"verified purchase"
"2113","the north face unisex's jester shoulder bag, one size, tnf black","muy prctica","paloma","todo bien me gusto",2023-07-02,5,"verified purchase"
"2114","the north face unisex's jester shoulder bag, one size, tnf black","nice","madelyn frazier","comfortable however i wish the strap was a little longer",2023-06-17,4,"verified purchase"
"2115","the north face unisex's jester shoulder bag, one size, tnf black","excelente","frankx","sper",2023-10-17,4,"verified purchase"
"2116","the north face unisex's jester shoulder bag, one size, tnf black","north face does it again","carlos valladares","i travel to disney a lot and was sick and tired of carrying my keys wallet etc in my pockets not only is it fashionable but its also unisex",2023-08-14,5,"verified purchase"
"2117","the north face unisex's jester shoulder bag, one size, tnf black","nice bag","donna henderson","small and compact but lots of space for storage it worked great for my vacation",2023-09-05,5,"verified purchase"
"2118","the north face unisex's jester shoulder bag, one size, tnf black","nice pack almost holds two waters","sasha","you can put an iphone  pro max and zip it shut inside the back zipper then you can put two water bottles about  ounce in the front pouch but you wont be able to zip it shut so this little pack does have some storage capacity when nothings in it you can completely flatten it roll it up and store it somewhere tthe cord will probably let you hang it around your waist but its not super usable that way if you hang it off your neck it can go as low as your hip or you can tighten it where it comes up to your chest right in the middle pretty much hope thats usable it makes for an ok chest pack by the way but if youre running itll flap up and down if theres anyway you can secure it that would be cool",2022-06-09,5,"verified purchase"
"2119","the north face unisex's jester shoulder bag, one size, tnf black","me ha gustado","felix","buen bolso y es acorde su tamao",2023-09-13,5,"verified purchase"
"2120","the north face unisex's jester shoulder bag, one size, tnf black","excellent bag","raychel","love this bag and walk a ton a",2023-09-03,5,"verified purchase"
"2121","the north face unisex's jester shoulder bag, one size, tnf black","love it","mariann downes","it has everything i needed varied pockets for all my needs",2023-08-25,4,"verified purchase"
"2122","the north face unisex's jester shoulder bag, one size, tnf black","its the little things","jacq midd","love my bag its light convenient and easy to tuck away just wish it were slightly bigger and had another zip pocket preferably inside",2023-03-19,5,"verified purchase"
"2123","the north face unisex's jester shoulder bag, one size, tnf black","great product for the price","kalyajor","this is a great little stylish cross body packbag   made very well  i was very impressed with the amount of things i can put in it for the size first day i wore it  i got tons of compliments and was asked where i got it from will be back for more ",2023-04-03,4,"verified purchase"
"2124","the north face unisex's jester shoulder bag, one size, tnf black","bag is small","connie polston","bag is small but it holds my necessities sturdy material and cute",2023-09-25,5,"verified purchase"
"2125","the north face unisex's jester shoulder bag, one size, tnf black","second one ive purchased","jen","love these  wish the strap was a tad longer but i really love these packs im not much of a purse person and these are well made just the right size and durable",2023-05-31,3,"verified purchase"
"2126","the north face unisex's jester shoulder bag, one size, tnf black","quite small but does the job","amazon customer","i bought this bag to carry my most important things wallet phone makeup medicine and such so that i could be hands free i dont know how it would fair for a traveler but for a mom its pretty handy very cute and so far sturdy im glad i have it",2023-03-16,5,"verified purchase"
"2127","the north face unisex's jester shoulder bag, one size, tnf black","quality bag","cf vsfrsgdfvfrgtegeatgg really","great size lots of pockets",2023-08-09,5,"verified purchase"
"2128","the north face unisex's jester shoulder bag, one size, tnf black","great perfect","matthew thompson","i love this bag perfectly designed",2023-07-21,5,"verified purchase"
"2129","the north face unisex's jester shoulder bag, one size, tnf black","birthday gift","bob m","it was a gift for my daughter and she was so happy to get bob m",2023-06-13,5,"verified purchase"
"2130","the north face unisex's jester shoulder bag, one size, tnf black","great","whitney v","love this cross body bag holds everything i need has plenty of room",2023-06-09,5,"verified purchase"
"2131","the north face unisex's jester shoulder bag, one size, tnf black","the opening could be a little bit bigger so a mans hand would fit better","amazon customer","crossbody bag instead of putting  small things in all my pockets  gum phone advil pill bottle glassesid like it to be slightly bigger even  all the way around",2022-07-14,4,"verified purchase"
"2132","the north face unisex's jester shoulder bag, one size, tnf black","love the bag","amazon customer","i love this bag its small light weight and sturdy handy  i use it for the times when i dont have to carry a lot of things i like to use to for going for groceries parks and walks  its has good enough size to hold a phone  keys n a few more small knick knacks like sanitizer n all",2022-08-25,4,"verified purchase"
"2133","the north face unisex's jester shoulder bag, one size, tnf black","nice little bag","cm","good fits a small camera phone wallet and keys many pockets i like the front and back pocketsbad the material feels rather cheap i also question the red thread from zipper pullers",2022-06-20,5,"verified purchase"
"2134","the north face unisex's jester shoulder bag, one size, tnf black","very happy","cm","love my bag",2023-05-08,4,"verified purchase"
"2135","the north face unisex's jester shoulder bag, one size, tnf black","perfect bag","terrycharleston","it was better than i expected",2023-04-13,4,"verified purchase"
"2136","the north face unisex's jester shoulder bag, one size, tnf black","perfect size","michelle hutchinson","needed something small for my phone diabetic supplies when going for walks or going out works perfectly",2023-01-17,5,"verified purchase"
"2137","the north face unisex's jester shoulder bag, one size, tnf black","hand bag","jenni","its on the small side i would put a phone wallet and passport and pen",2023-01-30,5,"verified purchase"
"2138","the north face unisex's jester shoulder bag, one size, tnf black","finally","rbo","it took almost a month to get here other than that its fine it fits my iphone x in the front pocket perfectlyand enough space for my wallet ",2022-07-21,5,"verified purchase"
"2139","the north face unisex's jester shoulder bag, one size, tnf black","small","janet meza","smaller than i expected especially for the price specs were correct i was hoping it would have held more",2023-07-14,3,"verified purchase"
"2140","the north face unisex's jester shoulder bag, one size, tnf black","happy ","carl h","good stuff it came in just as i expected",2022-12-06,5,"verified purchase"
"2141","the north face unisex's jester shoulder bag, one size, tnf black","perfect","nou","such a cute and convenient bag",2022-11-07,4,"verified purchase"
"2142","the north face unisex's jester shoulder bag, one size, tnf black","love it","lunairie","great crossover bag simple  perfect size",2022-08-09,5,"verified purchase"
"2143","the north face unisex's jester shoulder bag, one size, tnf black","fabulous bag","bseds","fast shipping daughter loves it",2022-08-09,5,"verified purchase"
"2144","the north face unisex's jester shoulder bag, one size, tnf black","as promised","charles d kemp","as promised",2022-08-07,5,"verified purchase"
"2145","the north face unisex's jester shoulder bag, one size, tnf black","the size","galina menchaca legg","its a nice little bag much smaller than i thought",2022-07-21,5,"verified purchase"
"2146","the north face unisex's jester shoulder bag, one size, tnf black","excelente","manuel sumoza","excelente",2022-06-17,3,"verified purchase"
"2147","the north face unisex's jester shoulder bag, one size, tnf black","it wasnt a good size","sandy",NA,2022-07-21,5,"verified purchase"
"2148","the north face unisex's jester shoulder bag, one size, tnf black","strap is short  thin","sandy","i love the size of the bag but the strap length  width doesnt work for me",2023-07-31,3,"verified purchase"
"2149","the north face unisex's jester shoulder bag, one size, tnf black",NA,"mary l gee",NA,NA,3,NA
"2150","the north face unisex's jester shoulder bag, one size, tnf black",NA,NA,NA,NA,1,NA
"2151","the north face women's base camp iii sandal, m","grosor de la suela","fernando lorente torres","si era las chanclas que me gustan",2020-06-11,4,"verified purchase"
"2152","the north face women's base camp iii sandal, m","theyre already falling apart","jessica s","love north face love the color and style hate that the top part on my left shoe is already falling apart and i only wore them  times they are slides so the extent of my wearing them was around the yard and to the mail box i cant understand why they are already ready to be disposed of find this super frustrating and disappointing",2020-08-11,5,"verified purchase"
"2153","the north face women's base camp iii sandal, m","horribles","vanessa","quedan super anchas hasta con calcetines",2023-08-11,2,"verified purchase"
"2154","the north face women's base camp iii sandal, m","belle ciabatte ben fatte","russo francesca","belle ciabatte ben fatte mia figlia e rimasta molto soddisfatta",2023-07-07,1,"verified purchase"
"2155","the north face women's base camp iii sandal, m","comfy slides","amazon customer","nice colour good fit good quality comfy",2024-02-19,5,"verified purchase"
"2156","the north face women's base camp iii sandal, m","cute and comfortable","stephanie petrucco","these are so comfortable and cute i wore them all day after they arrived and i cant wait to wear them all day tomorrow and the next",2019-09-14,5,"verified purchase"
"2157","the north face women's base camp iii sandal, m","amazing","amazon customer","love",2019-06-22,5,"verified purchase"
"2158","the north face women's base camp iii sandal, m","suck","gina m oggiani","broke within  week of getting them",2020-09-05,5,"verified purchase"
"2159","the north face women's base camp iii sandal, m","fit","michaela a booker","great quality great price",2021-04-07,1,"verified purchase"
"2160","the north face women's base camp iii sandal, m","excelente producto y precio","javierv","lo recomiendo ampliamente",2022-07-23,5,"verified purchase"
"2161","the north face women's base camp iii sandal, m","comfy","estela","very good product and price  the item came on time  sandals fit great ty",2020-07-07,4,"verified purchase"
"2162","the north face women's base camp iii sandal, m","love them","estela","they are super comfortable",2019-11-05,5,"verified purchase"
"2163","the north face women's base camp iii sandal, m","good quality","candice roberts","amazing",2020-05-25,5,"verified purchase"
"2164","the north face women's base camp iii sandal, m","strap is too tigh","anita hiero","hurt you shouldnt have to break in or widen a slide",2022-03-05,5,"verified purchase"
"2165","the north face women's base camp iii sandal, m","nice","nicolette","me gustaron son resistentes",2022-05-25,5,"verified purchase"
"2166","the north face women's base camp iii sandal, m","sper bonitas","guadalupe","excelente ",2021-03-30,1,"verified purchase"
"2167","the north face women's base camp iii sandal, m","check sizes","mich malop","wrong size",2019-09-05,5,"verified purchase"
"2168","the north face women's base camp iii sandal, m","very comfortable","tonjarleria brown","i thought these were very comfortable and they ran a little on the larger side i can wear them with naked feet or with socks i dont like slippers and these are great they dont slide off wearing them either way i may try a size down when and if i need to replace them",2022-08-19,5,"verified purchase"
"2169","the north face women's base camp iii sandal, m","horrible slides","book lover","i normally wear a  so ordered the  i had to return and get the  because they just flew off my feet the  fits in length but they smash my feet width wise and i have pretty narrow feet its like walking on concrete i do not recommend these at all i expected more out of northface",2021-03-12,1,"verified purchase"
"2170","the north face women's base camp iii sandal, m","comfortable","ambra patterson","this slide is pretty comfortable and so cute you should have one for summer",2019-09-13,5,"verified purchase"
"2171","the north face women's base camp iii sandal, m","love these pink slides","trixie","you cannot go wrong with the north face products they are cute and durable and fit my needs",2022-12-19,4,"verified purchase"
"2172","the north face women's base camp iii sandal, m","fit really nice","jim","love the comfort",2019-09-07,5,"verified purchase"
"2173","the north face women's base camp iii sandal, m","grande","eleonora posadas bucio","son como media o una talla ms grande de lo normal",2022-06-13,5,"verified purchase"
"2174","the north face women's base camp iii sandal, m","bonitas","eleonora posadas bucio","buena calidad",2021-06-25,4,"verified purchase"
"2175","the north face women's base camp iii sandal, m","tnf","romn jose mejia gallardo","nothing",2019-06-27,4,"verified purchase"
"2176","the north face women's base camp iii sandal, m","sandals","nicole baar","im a little disappointed the fit was good true to size and quality is what you would expect of  rubberplastic sandal but they at a little hard for my comfort in the heel after a while they just make my feet hurt",2024-01-21,5,"verified purchase"
"2177","the north face women's base camp iii sandal, m","son cool","turkiyo","son hermosas pero no tan comodas la planta es demasiado plana",2022-05-14,5,"verified purchase"
