"","title","author","subject","abstract","meta"
"117","Quantum Readiness in Healthcare and Public Health: Building a Quantum Literate Workforce","Jonathan B VanGeest, Kieran J Fogarty, William G Hervey, Robert A Hanson, Suresh Nair, Timothy A Akers","Physics and Society (physics.soc-ph)","Quantum technologies, including quantum computing, cryptography, and sensing, among others, are set to revolutionize sectors ranging from materials science to drug discovery. Despite their significant potential, the implications for public health have been largely overlooked, highlighting a critical gap in recognition and preparation. This oversight necessitates immediate action, as public health remains largely unaware of quantum technologies as a tool for advancement. The application of quantum principles to epidemiology and health informatics, termed quantum health epidemiology and quantum health informatics, has the potential to radically transform disease surveillance, prediction, modeling, and analysis of health data. However, there is a notable lack of quantum expertise within the public health workforce and educational pipelines. This gap underscores the urgent need for the development of quantum literacy among public health practitioners, leaders, and students to leverage emerging opportunities while addressing risks and ethical considerations. Innovative teaching methods, such as interactive simulations, games, visual models, and other tailored platforms, offer viable solutions for bridging knowledge gaps without the need for advanced physics or mathematics. However, the opportunity to adapt is fleeting as the quantum era in healthcare looms near. It is imperative that public health urgently focuses on updating its educational approaches, workforce strategies, data governance, and organizational culture to proactively meet the challenges of quantum disruption thereby becoming quantum ready.","Thu, 29 Feb 2024 20:55:56 UTC (625 KB)"
"118","Future of Pandemic Prevention and Response CCC Workshop Report","David Danks, Rada Mihalcea, Katie Siek, Mona Singh, Brian Dixon, Haley Griffin","Computers and Society (cs.CY)","This report summarizes the discussions and conclusions of a 2-day multidisciplinary workshop that brought together researchers and practitioners in healthcare, computer science, and social sciences to explore what lessons were learned and what actions, primarily in research, could be taken. One consistent observation was that there is significant merit in thinking not only about pandemic situations, but also about peacetime advances, as many healthcare networks and communities are now in a perpetual state of crisis. Attendees discussed how the COVID-19 pandemic amplified gaps in our health and computing systems, and how current and future computing technologies could fill these gaps and improve the trajectory of the next pandemic. Three major computing themes emerged from the workshop: models, data, and infrastructure. Computational models are extremely important during pandemics, from anticipating supply needs of hospitals, to determining the care capacity of hospital and social service providers, to projecting the spread of the disease. Accurate, reliable models can save lives, and inform community leaders on policy decisions. Health system users require accurate, reliable data to achieve success when applying models. This requires data and measurement standardization across health care organizations, modernizing the data infrastructure, and methods for ensuring data remains private while shared for model development, validation, and application. Finally, many health care systems lack the data, compute, and communication infrastructures required to build models on their data, use those models in ordinary operations, or even to reliably access their data. Robust and timely computing research has the potential to better support healthcare works to save lives in times of crisis (e.g., pandemics) and today during relative peacetime.","Thu, 29 Feb 2024 19:54:22 UTC (1,831 KB)"
"119","Accelerating materials discovery for polymer solar cells: Data-driven insights enabled by natural language processing","Pranav Shetty, Aishat Adeboye, Sonakshi Gupta, Chao Zhang, Rampi Ramprasad","Materials Science (cond-mat.mtrl-sci)","We present a natural language processing pipeline that was used to extract polymer solar cell property data from the literature and simulate various active learning strategies. While data-driven methods have been well established to discover novel materials faster than Edisonian trial-and-error approaches, their benefits have not been quantified. Our approach demonstrates a potential reduction in discovery time by approximately 75 %, equivalent to a 15 year acceleration in material innovation. Our pipeline enables us to extract data from more than 3300 papers which is ~5 times larger than similar data sets reported by others. We also trained machine learning models to predict the power conversion efficiency and used our model to identify promising donor-acceptor combinations that are as yet unreported. We thus demonstrate a workflow that goes from published literature to extracted material property data which in turn is used to obtain data-driven insights. Our insights include active learning strategies that can simultaneously optimize the material system and train strong predictive models of material properties. This work provides a valuable framework for research in material science.","Thu, 29 Feb 2024 18:54:46 UTC (5,391 KB)"
"120","Statistical Estimation in the Spiked Tensor Model via the Quantum Approximate Optimization Algorithm","Leo Zhou, Joao Basso, Song Mei","Quantum Physics (quant-ph)","The quantum approximate optimization algorithm (QAOA) is a general-purpose algorithm for combinatorial optimization. In this paper, we analyze the performance of the QAOA on a statistical estimation problem, namely, the spiked tensor model, which exhibits a statistical-computational gap classically. We prove that the weak recovery threshold of $1$-step QAOA matches that of $1$-step tensor power iteration. Additional heuristic calculations suggest that the weak recovery threshold of $p$-step QAOA matches that of $p$-step tensor power iteration when $p$ is a fixed constant. This further implies that multi-step QAOA with tensor unfolding could achieve, but not surpass, the classical computation threshold $\Theta(n^{(q-2)/4})$ for spiked $q$-tensors. Meanwhile, we characterize the asymptotic overlap distribution for $p$-step QAOA, finding an intriguing sine-Gaussian law verified through simulations. For some $p$ and $q$, the QAOA attains an overlap that is larger by a constant factor than the tensor power iteration overlap. Of independent interest, our proof techniques employ the Fourier transform to handle difficult combinatorial sums, a novel approach differing from prior QAOA analyses on spin-glass models without planted structure.","Thu, 29 Feb 2024 18:50:28 UTC (1,149 KB)"
"121","Higher-Order Networks Representation and Learning: A Survey","Hao Tian, Reza Zafarani","Social and Information Networks (cs.SI)","Network data has become widespread, larger, and more complex over the years. Traditional network data is dyadic, capturing the relations among pairs of entities. With the need to model interactions among more than two entities, significant research has focused on higher-order networks and ways to represent, analyze, and learn from them. There are two main directions to studying higher-order networks. One direction has focused on capturing higher-order patterns in traditional (dyadic) graphs by changing the basic unit of study from nodes to small frequently observed subgraphs, called motifs. As most existing network data comes in the form of pairwise dyadic relationships, studying higher-order structures within such graphs may uncover new insights. The second direction aims to directly model higher-order interactions using new and more complex representations such as simplicial complexes or hypergraphs. Some of these models have long been proposed, but improvements in computational power and the advent of new computational techniques have increased their popularity. Our goal in this paper is to provide a succinct yet comprehensive summary of the advanced higher-order network analysis techniques. We provide a systematic review of its foundations and algorithms, along with use cases and applications of higher-order networks in various scientific domains.","Thu, 29 Feb 2024 18:11:25 UTC (99 KB)"
"122","Total Completion Time Scheduling Under Scenarios","Thomas Bosman, Martijn van Ee, Ekin Ergen, Csanad Imreh, Alberto Marchetti-Spaccamela, Martin Skutella, Leen Stougie","Data Structures and Algorithms (cs.DS)","Scheduling jobs with given processing times on identical parallel machines so as to minimize their total completion time is one of the most basic scheduling problems. We study interesting generalizations of this classical problem involving scenarios. In our model, a scenario is defined as a subset of a predefined and fully specified set of jobs. The aim is to find an assignment of the whole set of jobs to identical parallel machines such that the schedule, obtained for the given scenarios by simply skipping the jobs not in the scenario, optimizes a function of the total completion times over all scenarios. While the underlying scheduling problem without scenarios can be solved efficiently by a simple greedy procedure (SPT rule), scenarios, in general, make the problem NP-hard. We paint an almost complete picture of the evolving complexity landscape, drawing the line between easy and hard. One of our main algorithmic contributions relies on a deep structural result on the maximum imbalance of an optimal schedule, based on a subtle connection to Hilbert bases of a related convex cone.","Thu, 29 Feb 2024 15:31:15 UTC (312 KB)"
"123","Edit and Alphabet-Ordering Sensitivity of Lex-parse","Yuto Nakashima, Dominik Köppl, Mitsuru Funakoshi, Shunsuke Inenaga, Hideo Bannai","Data Structures and Algorithms (cs.DS)","We investigate the compression sensitivity [Akagi et al., 2023] of lex-parse [Navarro et al., 2021] for two operations: (1) single character edit and (2) modification of the alphabet ordering, and give tight upper and lower bounds for both operations. For both lower bounds, we use the family of Fibonacci words. For the bounds on edit operations, our analysis makes heavy use of properties of the Lyndon factorization of Fibonacci words to characterize the structure of lex-parse.","Thu, 29 Feb 2024 14:55:04 UTC (182 KB)"
"124","Computing Longest Common Subsequence under Cartesian-Tree Matching Model","Taketo Tsujimoto, Koki Shibata, Takuya Mieno, Yuto Nakashima, Shunsuke Inenaga","Data Structures and Algorithms (cs.DS)","Two strings of the same length are said to Cartesian-tree match (CT-match) if their Cartesian-trees are isomorphic [Park et al., TCS 2020]. Cartesian-tree matching is a natural model that allows for capturing similarities of numerical sequences. Oizumi et al. [CPM 2022] showed that subsequence pattern matching under CT-matching model can be solved in polynomial time. This current article follows and extends this line of research: We present the first polynomial-time algorithm that finds the longest common subsequence under CT-matching of two given strings $S$ and $T$ of length $n$, in $O(n^6)$ time and $O(n^4)$ space for general ordered alphabets. We then show that the problem has a faster solution in the binary case, by presenting an $O(n^2 / \log n)$-time and space algorithm.","Thu, 29 Feb 2024 13:29:53 UTC (110 KB)"
"125","Unraveling electronic correlations in warm dense quantum plasmas","Tobias Dornheim, Tilo Döppner, Panagiotis Tolias, Maximilian Böhme, Luke Fletcher, Thomas Gawne, Frank Graziani, Dominik Kraus, Michael MacDonald, Zhandos Moldabekov, Sebastian Schwalbe, Dirk Gericke, Jan Vorberger","Plasma Physics (physics.plasm-ph)","The study of matter at extreme densities and temperatures has emerged as a highly active frontier at the interface of plasma physics, material science and quantum chemistry with direct relevance for planetary modeling and inertial confinement fusion. A particular feature of such warm dense matter is the complex interplay of strong Coulomb interactions, quantum effects, and thermal excitations, rendering its rigorous theoretical description a formidable challenge. Here, we report a breakthrough in path integral Monte Carlo simulations that allows us to unravel this intricate interplay for light elements without nodal restrictions. This new capability gives us access to electronic correlations previously unattainable. As an example, we apply our method to strongly compressed beryllium to describe x-ray Thomson scattering (XRTS) data obtained at the National Ignition Facility. We find excellent agreement between simulation and experiment. Our analysis shows an unprecedented level of consistency for independent observations without the need for any empirical input parameters.","Thu, 29 Feb 2024 12:45:24 UTC (2,789 KB)"
"126","Rahmani Sort: A Novel Variant of Insertion Sort Algorithm with O(nlogn) Complexity","Mohammad Khalid Imam Rahmani","Cryptography and Security (cs.CR)","Various decision support systems are available that implement Data Mining and Data Warehousing techniques for diving into the sea of data for getting useful patterns of knowledge (pearls). Classification, regression, clustering, and many other algorithms are used to enhance the precision and accuracy of the decision process. So, there is scope for increasing the response time of the decision process, especially in mission-critical operations. If data are ordered with suitable and efficient sorting operation, the response time of the decision process can be minimized. Insertion sort is much more suitable for such applications due to its simple and straight logic along with its dynamic nature suitable for list implementation. But it is slower than merge sort and quick sort. The main reasons this is slow: firstly, a sequential search is used to find the actual position of the next key element into the sorted left subarray and secondly, shifting of elements is required by one position towards the right for accommodating the newly inserted element. Therefore, I propose a new algorithm by using a novel technique of binary search mechanism for finding the sorted location of the next key item into the previously sorted left subarray much quicker than the conventional insertion sort algorithm. Performance measurement in terms of the actual running time of the new algorithm has been compared with those of other conventional sorting algorithms apart from the insertion sort. The results obtained on various sample data show that the new algorithm is better in performance than the conventional insertion sort and merge sort algorithms.","Thu, 29 Feb 2024 12:38:57 UTC (343 KB)"
"127","On the Improvement of Predictive Modeling Using Bayesian Stacking and Posterior Predictive Checking","Mariana Nold, Florian Meinfelder, David Kaplan","Methodology (stat.ME)","Model uncertainty is pervasive in real world analysis situations and is an often-neglected issue in applied statistics. However, standard approaches to the research process do not address the inherent uncertainty in model building and, thus, can lead to overconfident and misleading analysis interpretations. One strategy to incorporate more flexible models is to base inferences on predictive modeling. This approach provides an alternative to existing explanatory models, as inference is focused on the posterior predictive distribution of the response variable. Predictive modeling can advance explanatory ambitions in the social sciences and in addition enrich the understanding of social phenomena under investigation. Bayesian stacking is a methodological approach rooted in Bayesian predictive modeling. In this paper, we outline the method of Bayesian stacking but add to it the approach of posterior predictive checking (PPC) as a means of assessing the predictive quality of those elements of the stacking ensemble that are important to the research question. Thus, we introduce a viable workflow for incorporating PPC into predictive modeling using Bayesian stacking without presuming the existence of a true model. We apply these tools to the PISA 2018 data to investigate potential inequalities in reading competency with respect to gender and socio-economic background. Our empirical example serves as rough guideline for practitioners who want to implement the concepts of predictive modeling and model uncertainty in their work to similar research questions.","Thu, 29 Feb 2024 11:19:48 UTC (81 KB)"
"128","Machine learning-enabled exploration of mesoscale architectures in amphiphilic-molecule self-assembly","Takeo Sudo, Satoki Ishiai, Yuuki Ishiwatari, Takahiro Yokoyama, Kenji Yasuoka, Noriyoshi Arai","Soft Condensed Matter (cond-mat.soft)","Amphiphilic molecules spontaneously form self-assembled structures of various shapes depending on their molecular structures, the temperature, and other physical conditions. The functionalities of these structures are dictated by their formations and their properties must be evaluated for reproduction using molecular simulations. However, the assessment of such intricate structures involves many procedural steps. This study investigates the potential of machine-learning models to extract structural features from mesoscale non-ordered self-assembled structures, and suggests a methodology in which machine-learning models for the structural analysis of self-assembled structures are trained on particle types and coordinate data. In the proposed approach, graph neural networks are utilised to extract local structural data for analysis. In simulations using several hundred self-assembled structures of up to 4050 coarse-grained particles, local structures are successfully extracted and classified with up to 78.35 % accuracy. As the machine-learning models learn structural characteristics without the need for human-made feature engineering, the proposed method has important potential applications in the field of materials science.","Thu, 29 Feb 2024 10:29:05 UTC (1,252 KB)"
"129","Efficient Processing of Subsequent Densest Subgraph Query","Chia-Yang Hung, Chih-Ya Shen","Data Structures and Algorithms (cs.DS)","Dense subgraph extraction is a fundamental problem in graph analysis and data mining, aimed at identifying cohesive and densely connected substructures within a given graph. It plays a crucial role in various domains, including social network analysis, biological network analysis, recommendation systems, and community detection. However, extracting a subgraph with the highest node similarity is a lack of exploration. To address this problem, we studied the Member Selection Problem and extended it with a dynamic constraint variant. By incorporating dynamic constraints, our algorithm can adapt to changing conditions or requirements, allowing for more flexible and personalized subgraph extraction. This approach enables the algorithm to provide tailored solutions that meet specific needs, even in scenarios where constraints may vary over time. We also provide the theoretical analysis to show that our algorithm is 1/3-approximation. Eventually, the experiments show that our algorithm is effective and efficient in tackling the member selection problem with dynamic constraints.","Thu, 29 Feb 2024 06:01:57 UTC (921 KB)"
"130","Data Interpreter: An LLM Agent For Data Science","Sirui Hong, Yizhang Lin, Bangbang Liu, Binhao Wu, Danyang Li, Jiaqi Chen, Jiayi Zhang, Jinlin Wang, Lingyao Zhang, Mingchen Zhuge, Taicheng Guo, Tuo Zhou, Wei Tao, Wenyi Wang, Xiangru Tang, Xiangtao Lu, Xinbing Liang, Yaying Fei, Yuheng Cheng, Zongze Xu, Chenglin Wu, Li Zhang, Min Yang, Xiawu Zheng","Artificial Intelligence (cs.AI)","Large Language Model (LLM)-based agents have demonstrated remarkable effectiveness. However, their performance can be compromised in data science scenarios that require real-time data adjustment, expertise in optimization due to complex dependencies among various tasks, and the ability to identify logical errors for precise reasoning. In this study, we introduce the Data Interpreter, a solution designed to solve with code that emphasizes three pivotal techniques to augment problem-solving in data science: 1) dynamic planning with hierarchical graph structures for real-time data adaptability;2) tool integration dynamically to enhance code proficiency during execution, enriching the requisite expertise;3) logical inconsistency identification in feedback, and efficiency enhancement through experience recording. We evaluate the Data Interpreter on various data science and real-world tasks. Compared to open-source baselines, it demonstrated superior performance, exhibiting significant improvements in machine learning tasks, increasing from 0.86 to 0.95. Additionally, it showed a 26% increase in the MATH dataset and a remarkable 112% improvement in open-ended tasks. The solution will be released at this https URL.","Wed, 28 Feb 2024 19:49:55 UTC (34,982 KB)[v2] Mon, 4 Mar 2024 18:58:37 UTC (36,808 KB)"
"131","QRIS: A Quantitative Reflectance Imaging System for the Pristine Sample of Asteroid Bennu","Ruby E. Fulford, Dathon R. Golish, Dante S. Lauretta, Daniella N. DellaGiustina, Steve Meyer, Nicole Lunning, Christopher Snead, Jason P. Dworkin, Carina A. Bennett, Harold C. Connolly Jr., Taylor Johnson, Anjani T. Polit, Pierre Haennecour, Andrew J. Ryan","Earth and Planetary Astrophysics (astro-ph.EP)","The Quantitative Reflectance Imaging System (QRIS) is a laboratory-based spectral imaging system constructed to image the sample of asteroid Bennu delivered to Earth by the Origins, Spectral Interpretation, Resource Identification, and Security-Regolith Explorer (OSIRIS-REx) spacecraft. The system was installed in the OSIRIS-REx cleanroom at NASA's Johnson Space Center to collect data during preliminary examination of the Bennu sample. QRIS uses a 12-bit machine vision camera to measure reflectance over wavelength bands spanning the near ultraviolet to the near infrared. Raw data are processed by a calibration pipeline that generates a series of monochromatic, high-dynamic-range reflectance images, as well as band ratio maps, band depth maps, and 3-channel color images. The purpose of these spectral reflectance data is to help characterize lithologies in the sample and compare them to lithologies observed on Bennu by the OSIRIS-REx spacecraft. This initial assessment of lithological diversity was intended to help select the subsamples that will be used to address mission science questions about the early solar system and the origins of life and to provide important context for the selection of representative subsamples for preservation and distribution to international partners. When QRIS imaged the Bennu sample, unexpected calibration issues arose that had not been evident at imaging rehearsals and negatively impacted the quality of QRIS data. These issues were caused by stray light within the lens and reflections off the glovebox window and interior, and were exacerbated by the sample's extremely low reflectance. QRIS data were useful for confirming conclusions drawn from other data, but reflectance and spectral data from QRIS alone unfortunately have limited utility.","Wed, 28 Feb 2024 19:38:15 UTC (36,980 KB)"
"132","The DESI Early Data Release White Dwarf Catalogue","Christopher J. Manser, Paula Izquierdo, Boris T. Gänsicke, Andrew Swan, Detlev Koester, Akshay Robert, Siyi Xu, Keith Inight, Ben Amroota, N. P. Gentile Fusillo, Sergey E. Koposov, Bokyoung Kim, Arjun Dey, Carlos Allende Prieto, J. Aguilar, S. Ahlen, R. Blum, D. Brooks, T. Claybaugh, A. P. Cooper, K. Dawson, A. de la Macorra, P. Doel, J. E. Forero-Romero, E. Gaztañaga, S. Gontcho A Gontcho, K. Honscheid, T. Kisner, A. Kremin, A. Lambert, M. Landriau, L. Le Guillou, Michael E. Levi, T. S. Li, A. Meisner, R. Miquel, J. Moustakas, J. Nie, N. Palanque-Delabrouille, W. J. Percival, C. Poppett, F. Prada, M. Rezaie, G. Rossi, E. Sanchez, E. F. Schlafly, D. Schlegel, M. Schubnell, H. Seo, J. Silber, G. Tarlé, B. A. Weaver, Z. Zhou, H. Zou","Solar and Stellar Astrophysics (astro-ph.SR)","The Early Data Release (EDR) of the Dark Energy Spectroscopic Instrument (DESI) comprises spectroscopy obtained from 2020 December 14 to 2021 June 10. White dwarfs were targeted by DESI both as calibration sources and as science targets and were selected based on Gaia photometry and astrometry. Here we present the DESI EDR white dwarf catalogue, which includes 2706 spectroscopically confirmed white dwarfs of which approximately 1630 (roughly 60 per cent) have been spectroscopically observed for the first time, as well as 66 white dwarf binary systems. We provide spectral classifications for all white dwarfs, and discuss their distribution within the Gaia Hertzsprung-Russell diagram. We provide atmospheric parameters derived from spectroscopic and photometric fits for white dwarfs with pure hydrogen or helium photospheres, a mixture of those two, and white dwarfs displaying carbon features in their spectra. We also discuss the less abundant systems in the sample, such as those with magnetic fields, and cataclysmic variables. The DESI EDR white dwarf sample is significantly less biased than the sample observed by the Sloan Digital Sky Survey, which is skewed to bluer and therefore hotter white dwarfs, making DESI more complete and suitable for performing statistical studies of white dwarfs.","Wed, 28 Feb 2024 19:00:05 UTC (21,762 KB)"
"133","Dynamic Deterministic Constant-Approximate Distance Oracles with $n^ε$ Worst-Case Update Time","Bernhard Haeupler, Yaowei Long, Thatchaphol Saranurak","Data Structures and Algorithms (cs.DS)","We present a new distance oracle in the fully dynamic setting: given a weighted undirected graph $G=(V,E)$ with $n$ vertices undergoing both edge insertions and deletions, and an arbitrary parameter $\epsilon$ where $1/\log^{c} n<\epsilon<1$ and $c>0$ is a small constant, we can deterministically maintain a data structure with $n^{\epsilon}$ worst-case update time that, given any pair of vertices $(u,v)$, returns a $2^{{\rm poly}(1/\epsilon)}$-approximate distance between $u$ and $v$ in ${\rm poly}(1/\epsilon)\log\log n$ query time. Our algorithm significantly advances the state-of-the-art in two aspects, both for fully dynamic algorithms and even decremental algorithms. First, no existing algorithm with worst-case update time guarantees a $o(n)$-approximation while also achieving an $n^{2-\Omega(1)}$ update and $n^{o(1)}$ query time, while our algorithm offers a constant $O_{\epsilon}(1)$-approximation with $n^{\epsilon}$ update time and $O_{\epsilon}(\log \log n)$ query time. Second, even if amortized update time is allowed, it is the first deterministic constant-approximation algorithm with $n^{1-\Omega(1)}$ update and query time. The best result in this direction is the recent deterministic distance oracle by Chuzhoy and Zhang [STOC 2023] which achieves an approximation of $(\log\log n)^{2^{O(1/\epsilon^{3})}}$ with amortized update time of $n^{\epsilon}$ and query time of $2^{{\rm poly}(1/\epsilon)}\log n\log\log n$. We obtain the result by dynamizing tools related to length-constrained expanders [Haeupler-Räcke-Ghaffari, STOC 2022; Haeupler-Hershkowitz-Tan, 2023; Haeupler-Huebotter-Ghaffari, 2022]. Our technique completely bypasses the 40-year-old Even-Shiloach tree, which has remained the most pervasive tool in the area but is inherently amortized.","Wed, 28 Feb 2024 18:24:05 UTC (111 KB)"
"134","On the enumeration of signatures of XOR-CNF's","Nadia Creignou, Oscar Defrain, Frédéric Olive, Simon Vilmin","Data Structures and Algorithms (cs.DS)","Given a CNF formula $\varphi$ with clauses $C_1, \dots, C_m$ over a set of variables $V$, a truth assignment $\mathbf{a} : V \to \{0, 1\}$ generates a binary sequence $\sigma_\varphi(\mathbf{a})=(C_1(\mathbf{a}), \ldots, C_m(\mathbf{a}))$, called a signature of $\varphi$, where $C_i(\mathbf{a})=1$ if clause $C_i$ evaluates to 1 under assignment $\mathbf{a}$, and $C_i(\mathbf{a})=0$ otherwise. Signatures and their associated generation problems have given rise to new yet promising research questions in algorithmic enumeration. In a recent paper, Bérczi et al. interestingly proved that generating signatures of a CNF is tractable despite the fact that verifying a solution is hard. They also showed the hardness of finding maximal signatures of an arbitrary CNF due to the intractability of satisfiability in general. Their contribution leaves open the problem of efficiently generating maximal signatures for tractable classes of CNFs, i.e., those for which satisfiability can be solved in polynomial time. Stepping into that direction, we completely characterize the complexity of generating all, minimal, and maximal signatures for XOR-CNFs.","Wed, 28 Feb 2024 18:22:03 UTC (101 KB)"
"135","Signature Kernel Conditional Independence Tests in Causal Discovery for Stochastic Processes","Georg Manten, Cecilia Casolo, Emilio Ferrucci, Søren Wengel Mogensen, Cristopher Salvi, Niki Kilbertus","Machine Learning (cs.LG)","Inferring the causal structure underlying stochastic dynamical systems from observational data holds great promise in domains ranging from science and health to finance. Such processes can often be accurately modeled via stochastic differential equations (SDEs), which naturally imply causal relationships via ""which variables enter the differential of which other variables"". In this paper, we develop a kernel-based test of conditional independence (CI) on ""path-space"" -- solutions to SDEs -- by leveraging recent advances in signature kernels. We demonstrate strictly superior performance of our proposed CI test compared to existing approaches on path-space. Then, we develop constraint-based causal discovery algorithms for acyclic stochastic dynamical systems (allowing for loops) that leverage temporal information to recover the entire directed graph. Assuming faithfulness and a CI oracle, our algorithm is sound and complete. We empirically verify that our developed CI test in conjunction with the causal discovery algorithm reliably outperforms baselines across a range of settings.","Wed, 28 Feb 2024 16:58:31 UTC (1,332 KB)"
"136","Interval-Constrained Bipartite Matching over Time","Andreas Abels, Mariia Anapolska","Data Structures and Algorithms (cs.DS)","Interval-constrained online bipartite matching problem frequently occurs in medical appointment scheduling: unit-time jobs representing patients arrive online and are assigned to a time slot within their given time interval. We consider a variant of this problem where reassignments are allowed and extend it by a notion of current time, which is decoupled from the job arrival events. As jobs appear, the current point in time gradually advances. Jobs that are assigned to the current time unit become processed, which fixes part of the matching and disables these jobs or slots for reassignments in future steps. We refer to these time-dependent restrictions on reassignments as the over-time property. We show that FirstFit with reassignments according to the shortest augmenting path rule is $\frac{2}{3}$-competitive with respect to the matching cardinality, and that the bound is tight. Interestingly, this bound holds even if the number of reassignments per job is bound by a constant. For the number of reassignments performed by the algorithm, we show that it is in $\Omega(n \log n)$ in the worst case, where $n$ is the number of patients or jobs on the online side. This result is in line with lower bounds for the number of reassignments in online bipartite matching with reassignments, and, similarly to this previous work, we also conjecture that this bound should be tight. Known upper bounds like the $O(n \log^2 n)$ for online bipartite matching with reassignments by Bernstein, Holm, and Rotenberg do not transfer directly: while our interval constraints simplify the problem, the over-time property restricts the set of possible reassignments.","Wed, 28 Feb 2024 16:44:10 UTC (26 KB)[v2] Fri, 1 Mar 2024 17:41:52 UTC (26 KB)"
"137","Out-of-Domain Generalization in Dynamical Systems Reconstruction","Niclas Göring, Florian Hess, Manuel Brenner, Zahra Monfared, Daniel Durstewitz","Machine Learning (cs.LG)","In science we are interested in finding the governing equations, the dynamical rules, underlying empirical phenomena. While traditionally scientific models are derived through cycles of human insight and experimentation, recently deep learning (DL) techniques have been advanced to reconstruct dynamical systems (DS) directly from time series data. State-of-the-art dynamical systems reconstruction (DSR) methods show promise in capturing invariant and long-term properties of observed DS, but their ability to generalize to unobserved domains remains an open challenge. Yet, this is a crucial property we would expect from any viable scientific theory. In this work, we provide a formal framework that addresses generalization in DSR. We explain why and how out-of-domain (OOD) generalization (OODG) in DSR profoundly differs from OODG considered elsewhere in machine learning. We introduce mathematical notions based on topological concepts and ergodic theory to formalize the idea of learnability of a DSR model. We formally prove that black-box DL techniques, without adequate structural priors, generally will not be able to learn a generalizing DSR model. We also show this empirically, considering major classes of DSR algorithms proposed so far, and illustrate where and why they fail to generalize across the whole phase space. Our study provides the first comprehensive mathematical treatment of OODG in DSR, and gives a deeper conceptual understanding of where the fundamental problems in OODG lie and how they could possibly be addressed in practice.","Wed, 28 Feb 2024 14:52:58 UTC (9,514 KB)"
"138","DynaWarp -- Efficient, large-scale log storage and retrieval","Julian Reichinger, Thomas Krismayer, Jan Rellermeyer","Information Retrieval (cs.IR)","Modern, large scale monitoring systems have to process and store vast amounts of log data in near real-time. At query time the systems have to find relevant logs based on the content of the log message using support structures that can scale to these amounts of data while still being efficient to use. We present our novel DynaWarp membership sketch, capable of answering Multi-Set Multi-Membership-Queries, that can be used as an alternative to existing indexing structures for streamed log data. In our experiments, DynaWarp required up to 93% less storage space than the tested state-of-the-art inverted index and had up to four orders of magnitude less false-positives than the tested state-of-the-art membership sketch. Additionally, DynaWarp achieved up to 250 times higher query throughput than the tested inverted index and up to 240 times higher query throughput than the tested membership sketch.","Wed, 28 Feb 2024 14:26:52 UTC (992 KB)"
"139","Polynomial-time approximation schemes for induced subgraph problems on fractionally tree-independence-number-fragile graphs","Esther Galby, Andrea Munaro, Shizhou Yang","Data Structures and Algorithms (cs.DS)","We investigate a relaxation of the notion of fractional treewidth-fragility, namely fractional tree-independence-number-fragility. In particular, we obtain polynomial-time approximation schemes for meta-problems such as finding a maximum-weight sparse induced subgraph satisfying a given $\mathsf{CMSO}_2$ formula on fractionally tree-independence-number-fragile graph classes. Our approach unifies and extends several known polynomial-time approximation schemes on seemingly unrelated graph classes, such as classes of intersection graphs of fat objects in a fixed dimension or proper minor-closed classes. We also study the related notion of layered tree-independence number, a relaxation of layered treewidth, and its applications to exact subexponential-time algorithms.","Wed, 28 Feb 2024 14:20:29 UTC (143 KB)"
"140","Online Edge Coloring is (Nearly) as Easy as Offline","Joakim Blikstad, Ola Svensson, Radu Vintan, David Wajc","Data Structures and Algorithms (cs.DS)","The classic theorem of Vizing (Diskret. Analiz.'64) asserts that any graph of maximum degree $\Delta$ can be edge colored (offline) using no more than $\Delta+1$ colors (with $\Delta$ being a trivial lower bound). In the online setting, Bar-Noy, Motwani and Naor (IPL'92) conjectured that a $(1+o(1))\Delta$-edge-coloring can be computed online in $n$-vertex graphs of maximum degree $\Delta=\omega(\log n)$. Numerous algorithms made progress on this question, using a higher number of colors or assuming restricted arrival models, such as random-order edge arrivals or vertex arrivals (e.g., AGKM FOCS'03, BMM SODA'10, CPW FOCS'19, BGW SODA'21, KLSST STOC'22). In this work, we resolve this longstanding conjecture in the affirmative in the most general setting of adversarial edge arrivals. We further generalize this result to obtain online counterparts of the list edge coloring result of Kahn (J. Comb. Theory. A'96) and of the recent ""local"" edge coloring result of Christiansen (STOC'23).","Wed, 28 Feb 2024 14:03:59 UTC (183 KB)"
"141","Fractional Linear Matroid Matching is in quasi-NC","Rohit Gurjar, Taihei Oki, Roshan Raj","Computational Complexity (cs.CC)","The matching and linear matroid intersection problems are solvable in quasi-NC, meaning that there exist deterministic algorithms that run in polylogarithmic time and use quasi-polynomially many parallel processors. However, such a parallel algorithm is unknown for linear matroid matching, which generalizes both of these problems. In this work, we propose a quasi-NC algorithm for fractional linear matroid matching, which is a relaxation of linear matroid matching and commonly generalizes fractional matching and linear matroid intersection. Our algorithm builds upon the connection of fractional matroid matching to non-commutative Edmonds' problem recently revealed by Oki and Soma~(2023). As a corollary, we also solve black-box non-commutative Edmonds' problem with rank-two skew-symmetric coefficients.","Wed, 28 Feb 2024 12:12:37 UTC (28 KB)"
